   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
37177,6/13/2004,2,I-O-L,1.5,15.3,17,1.3,1.3,others,SCR,1.5
37191,6/12/2004,2,I-O-L,0.5,16.15,16.45,0.3,0.3,CT-2,others,0.5
37197,6/12/2004,2,BF-COK,3.25,16.45,20,3.15,3.15,CT-2,others,3.25
37199,6/12/2004,2,I-O-L,0.5,11.3,12,0.3,0.3,CT-2,others,0.5
37225,6/12/2004,2,SMS-LS,2.25,8.3,10.45,2.15,2.15,CT-1,STKR,2.25
37247,6/12/2004,2,BF-COK,4.666667,10.15,14.55,4.4,4.4,OT-2,others,4.666667
37252,6/12/2004,2,I-O-F,0.833333,10.1,11,0.5,0.5,LOCP,VS-1,0.833333
37267,6/12/2004,2,I-O-F,0.25,11.15,11.3,0.15,0.15,M/C-1,others,0.25
37268,6/12/2004,2,I-O-F,0.166667,17.15,17.25,0.1,0.1,MILL,others,0.166667
37269,6/12/2004,2,I-O-L,0.083333,17,17.05,0.05,0.05,MILL,others,0.083333
37270,6/12/2004,2,I-O-L,0.333333,23,23.4,0.4,0.4,BAR MILL,LINE-2,0.333333
37271,6/12/2004,2,I-O-L,0.083333,16.25,16.35,0.1,0.1,MILL,"LINE-1,2",0.083333
37285,6/12/2004,2,I-O-F,0.25,14.05,14.2,0.15,0.15,MILL,others,0.25
37318,6/12/2004,2,SMS-LS,0.166667,19,19.1,0.1,0.1,MILL,others,0.166667
37336,6/11/2004,2,BF-DOL,0.25,8.15,8.3,0.15,0.15,CT-1,others,0.25
37338,6/11/2004,2,I-O-F,4,0,0,4,4,PCM,M/C-3,4
37376,6/11/2004,2,I-O-L,24,6,6,24,76,LBSS-3,TR-2,24
37384,6/11/2004,2,I-O-F,24,6,6,24,315.25,BOILER-5,others,24
37387,6/11/2004,2,I-O-L,24,6,6,24,317,others,CHAMBER-11,24
37408,6/11/2004,2,I-O-L,4,0,0,4,4,PCM,M/C-4,4
37410,6/11/2004,2,I-O-L,0.5,0,0,0.3,0.3,BILLET MIL,others,0.5
37419,6/11/2004,2,I-O-L,2.333333,6,8.2,2.2,2.5,OT-1,others,2.333333
37424,6/11/2004,2,I-O-F,2.25,6,8.15,2.15,6.15,OT-2,others,2.25
37428,6/11/2004,2,BF-COK,4,0,0,4,4,PCM,M/C-4,4
37430,6/11/2004,2,I-O-L,0.916667,5.05,6,0.55,0.55,CT-2,others,0.916667
37431,6/11/2004,2,I-O-F,5.5,12.3,18,5.3,5.3,CCM-3,others,5.5
37441,6/11/2004,2,I-O-F,0.0625,12.15,12.3,0.15,0.15,MILL,LINE-4,0.0625
37460,6/10/2004,2,I-O-L,0.041667,0,0,0.1,0.1,MILL,LINE-4,0.041667
37463,6/10/2004,2,I-O-L,1.166667,6.25,7.35,1.1,1.1,CONV-B,others,1.166667
37465,6/10/2004,2,I-O-L,0.208333,8.4,9.3,0.5,0.5,MILL,LINE-3,0.208333
37467,6/10/2004,2,I-O-L,0.25,11.45,12,0.15,0.15,ML-3,others,0.25
37508,6/10/2004,2,I-O-L,0.416667,11.45,12.1,0.25,0.25,BPTS,TG-2,0.416667
37509,6/10/2004,2,I-O-L,0.666667,8.2,9,0.4,0.4,CONV-C,others,0.666667
37514,6/10/2004,2,I-O-F,5,9.15,14.15,5,5,M/C-1,others,5
37534,6/10/2004,2,I-O-L,5,0,0,5,5,PCM,M/C-1,5
37535,6/10/2004,2,I-O-L,4.5,12,16.3,4.3,4.3,others,DF CR-2,4.5
37581,6/10/2004,2,BF-DOL,0.666667,19,19.4,0.4,0.4,LOCP,"CO-44,45",0.666667
37598,6/10/2004,2,I-O-L,24,6,6,24,7028.1,others,PAC-1,24
37599,6/10/2004,2,I-O-F,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
37604,6/9/2004,2,I-O-F,0.333333,6,6.4,0.4,0.4,BAR MILL,LINE-1,0.333333
37605,6/9/2004,2,I-O-F,0.75,9.45,10.3,0.45,0.45,CT-1,others,0.75
37606,6/9/2004,2,BF-COK,2.25,7.3,9.45,2.15,2.15,CT-2,others,2.25
37609,6/9/2004,2,I-O-L,0.333333,0,0,0.2,0.2,MILL,others,0.333333
37624,6/9/2004,2,I-O-L,8,0,0,8,8,PCM,M/C-1,8
37625,6/9/2004,2,I-O-L,4.5,13.15,17.45,4.3,4.3,CT-2,others,4.5
37626,6/9/2004,2,I-O-L,24,6,6,24,1237,others,MIXER-2,24
37634,6/9/2004,2,I-O-F,0.333333,6,6.2,0.2,11.05,OT-3,others,0.333333
37637,6/9/2004,2,I-O-F,1.5,6,7.3,1.3,13.4,CT-2,others,1.5
37646,6/9/2004,2,BF-DOL,0.083333,17.45,17.55,0.1,0.1,MILL,"LINE-3,4",0.083333
37647,6/9/2004,2,BF-COK,0.5,12.5,13.2,0.3,0.3,OT-3,others,0.5
37676,6/9/2004,2,I-O-L,1.333333,13.2,14.4,1.2,1.2,OT-3,others,1.333333
37723,6/8/2004,2,I-O-L,0.333333,12.25,12.45,0.2,0.2,CONV-C,others,0.333333
37739,6/8/2004,2,BF-COK,0.25,14.45,15,0.15,0.15,M/C-1,B FEEDER,0.25
37770,6/8/2004,2,I-O-F,0.5,11.1,11.4,0.3,0.3,M/C-2,others,0.5
37773,6/8/2004,2,I-O-L,0.5,17.45,18.15,0.3,0.3,CT-2,others,0.5
37778,6/8/2004,2,I-O-L,0.25,19.45,20,0.15,0.15,M/C-2,others,0.25
37794,6/8/2004,2,I-O-F,24,6,6,24,293,others,CHAMBER-11,24
37798,6/8/2004,2,I-O-L,3,6,9,3,4.5,CCM-6,others,3
37812,6/8/2004,2,I-O-L,11,19,6,11,11,OT-3,others,11
37827,6/8/2004,2,BF-COK,2,10,14,4,4,BAR MILL,LINE-1,2
37830,6/8/2004,2,I-O-F,2,6,10,4,4,BAR MILL,LINE-2,2
37855,6/8/2004,2,I-O-F,1.083333,4.05,5.1,1.05,1.05,OT-1,others,1.083333
37885,6/7/2004,2,I-O-L,0.333333,14.15,14.35,0.2,0.2,MILL,S-2,0.333333
37886,6/7/2004,2,BF-DOL,0.333333,2.1,2.3,0.2,0.2,M/C-1,others,0.333333
37888,6/7/2004,2,I-O-L,0.166667,20.4,21.2,0.4,0.4,MILL,LINE-4,0.166667
37916,6/7/2004,2,BF-COK,2.083333,3.55,6,2.05,2.05,CCM-1,others,2.083333
37918,6/7/2004,2,I-O-F,1.416667,23.05,0.3,1.25,1.25,CCM-2,others,1.416667
37936,6/7/2004,2,I-O-L,8.833333,18,2.5,8.5,8.5,CCM-3,others,8.833333
37937,6/7/2004,2,I-O-L,0.5,0.5,1.2,0.3,0.3,CONV-C,others,0.5
37938,6/7/2004,2,I-O-F,0.25,10.45,11,0.15,0.15,CONV-A,others,0.25
37984,6/7/2004,2,I-O-F,0.333333,4.3,5.1,0.4,0.4,BAR MILL,LINE-1,0.333333
37996,6/7/2004,2,BF-DOL,0.666667,0.1,0.5,0.4,0.4,CONV-A,others,0.666667
38001,6/7/2004,2,I-O-L,17.583333,12.25,6,17.35,17.35,FK-5,others,17.583333
38040,6/6/2004,2,I-O-F,0.333333,18.4,19.2,0.4,0.4,BAR MILL,LINE-2,0.333333
38080,6/6/2004,2,I-O-F,0.083333,16.45,16.55,0.1,0.1,MILL,"LINE-1,2",0.083333
38081,6/6/2004,2,I-O-L,0.5,15,16,1,1,BAR MILL,LINE-2,0.5
38096,6/6/2004,2,BF-DOL,4.666667,0.3,5.1,4.4,4.4,CCM-2,others,4.666667
38132,6/6/2004,2,I-O-F,16,0,0,16,16,TBDB PLANT,others,16
38158,6/6/2004,2,I-O-L,0.583333,8.3,9.05,0.35,0.35,CONV-A,others,0.583333
38198,6/5/2004,2,I-O-F,2,0,0,2,2,PCM,M/C-2,2
38217,6/5/2004,2,SMS-LS,0.166667,0,0,0.1,0.1,MILL,others,0.166667
38218,6/5/2004,2,I-O-F,10.166667,9,19.1,10.1,10.1,CCM-6,others,10.166667
38219,6/5/2004,2,BF-COK,0.216667,0.55,1.08,0.13,0.13,MILL,others,0.216667
38241,6/5/2004,2,I-O-F,0.083333,0,0,0.05,0.05,MILL,others,0.083333
38258,6/5/2004,2,BF-COK,0.166667,1.5,2,0.1,0.1,MILL,others,0.166667
38304,6/5/2004,2,I-O-F,0.083333,0,0,0.05,0.05,MILL,others,0.083333
38344,6/4/2004,2,I-O-L,0.166667,18.2,18.3,0.1,0.1,MILL,S-9,0.166667
38346,6/4/2004,2,I-O-F,1.166667,9.5,11,1.1,1.1,OT-2,others,1.166667
38347,6/4/2004,2,I-O-F,0.666667,14.05,14.45,0.4,0.4,CCM-6,others,0.666667
38348,6/4/2004,2,I-O-L,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
38351,6/4/2004,2,I-O-L,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
38358,6/4/2004,2,BF-DOL,0.333333,0,0,0.2,0.2,BILLET MIL,others,0.333333
38361,6/4/2004,2,I-O-F,1.333333,14.3,15.5,1.2,1.2,CONV-B,others,1.333333
38389,6/4/2004,2,BF-DOL,2.416667,14.45,17.1,2.25,2.25,CCM-6,others,2.416667
38398,6/4/2004,2,BF-DOL,0.25,7.3,7.45,0.15,0.15,M/C-2,others,0.25
38400,6/4/2004,2,I-O-F,4,0,0,4,4,PCM,M/C-4,4
38417,6/4/2004,2,I-O-L,0.666667,1.4,2.2,0.4,0.4,OT-1,others,0.666667
38430,6/4/2004,2,I-O-F,2.333333,6,8.2,2.2,7.6,OT-3,others,2.333333
38464,6/3/2004,2,I-O-F,0.333333,1,1.4,0.4,0.4,BAR MILL,LINE-1,0.333333
38477,6/3/2004,2,I-O-L,24,6,6,24,1213,others,MIXER-2,24
38512,6/3/2004,2,I-O-F,24,6,6,24,1142.3,others,CHAMBER-1,24
38559,6/3/2004,2,I-O-L,1.083333,21.25,22.3,1.05,1.05,OT-2,others,1.083333
38562,6/3/2004,2,I-O-L,5.416667,16,21.25,5.25,5.25,OT-2,others,5.416667
38564,6/3/2004,2,I-O-F,0.833333,4.25,5.15,0.5,0.5,CT-1,others,0.833333
38574,6/3/2004,2,SMS-LS,0.333333,16,16.4,0.4,0.4,BAR MILL,LINE-2,0.333333
38579,6/3/2004,2,BF-DOL,0.333333,19.5,20.3,0.4,0.4,BAR MILL,LINE-1,0.333333
38603,6/2/2004,2,BF-DOL,0.333333,0,0,0.2,0.2,BAR MILL,others,0.333333
38633,6/2/2004,2,I-O-F,2.916667,11.35,14.3,2.55,2.55,LBSS-4,others,2.916667
38664,6/2/2004,2,I-O-F,0.416667,12.3,12.55,0.25,0.25,M/C-1,SRC,0.416667
38671,6/2/2004,2,BF-DOL,0.5,0,0,0.3,0.3,MILL,others,0.5
38702,6/2/2004,2,I-O-L,5,0,0,5,5,PCM,M/C-3,5
38704,6/2/2004,2,I-O-L,4,0,0,4,4,PCM,M/C-4,4
38705,6/2/2004,2,I-O-F,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
38708,6/2/2004,2,I-O-F,0.833333,8.2,9.1,0.5,0.5,OT-3,others,0.833333
38709,6/2/2004,2,I-O-F,1,7,8,1,1,OT-1,others,1
38755,6/1/2004,2,I-O-F,0.583333,13.05,13.4,0.35,0.35,CT-2,others,0.583333
38773,6/1/2004,2,I-O-F,0.333333,10,10.4,0.4,0.4,BAR MILL,LINE-2,0.333333
38775,6/1/2004,2,I-O-F,8,0,0,8,8,PCM,M/C-4,8
38779,6/1/2004,2,BF-COK,4.5,1.3,6,4.3,4.3,CCM-1,others,4.5
38838,6/1/2004,2,I-O-F,0.5,5.3,6,0.3,0.3,OT-1,others,0.5
38839,6/1/2004,2,I-O-L,2,23.1,1.1,2,2,CONV-A,others,2
38848,6/1/2004,2,I-O-L,0.5,3.35,4.05,0.3,0.3,CONV-A,others,0.5
38849,6/1/2004,2,I-O-F,8,0,0,8,8,PCM,M/C-1,8
38850,6/1/2004,2,BF-COK,12.166667,17.5,6,12.1,12.1,CT-2,others,12.166667
38890,5/31/2004,2,SMS-DL,0.5,0,0,0.3,0.3,BAR MILL,others,0.5
38891,5/31/2004,2,I-O-F,0.666667,22.2,23,0.4,0.4,BAR MILL,others,0.666667
38892,5/31/2004,2,BF-COK,3.166667,15.35,18.45,3.1,3.1,CCM-2,others,3.166667
38893,5/31/2004,2,I-O-L,1,1,3,2,2,BAR MILL,LINE-2,1
38913,5/31/2004,2,I-O-F,0.916667,0,0,0.55,0.55,MILL,others,0.916667
38918,5/31/2004,2,I-O-F,0.075,22.42,23,0.18,0.18,MILL,LINE-1,0.075
38973,5/31/2004,2,I-O-L,14,8,22,14,14,MILL,others,14
38986,5/31/2004,2,I-O-L,0.166667,0,0,0.1,0.1,MILL,others,0.166667
39032,5/30/2004,2,I-O-F,3.666667,12.1,15.5,3.4,3.4,OT-1,others,3.666667
39059,5/30/2004,2,I-O-F,0.583333,11.35,12.1,0.35,0.35,OT-1,others,0.583333
39098,5/30/2004,2,I-O-F,0.083333,0,0,0.05,0.05,MILL,LHS,0.083333
39127,5/30/2004,2,I-O-F,4,0,0,4,4,PCM,M/C-2,4
39152,5/30/2004,2,SMS-LS,4,0,0,4,4,PCM,M/C-3,4
39153,5/30/2004,2,I-O-F,4,0,0,4,4,PCM,M/C-4,4
39243,5/29/2004,2,I-O-F,24,6,6,24,243.25,BOILER-5,others,24
39244,5/29/2004,2,I-O-F,0.25,22.3,22.45,0.15,0.15,CONV-A,others,0.25
39245,5/29/2004,2,I-O-F,0.75,1.15,2,0.45,0.45,OT-1,others,0.75
39253,5/29/2004,2,I-O-F,0.75,23,23.45,0.45,0.45,CT-2,others,0.75
39254,5/29/2004,2,I-O-F,24,6,6,24,6980.1,others,PAC-1,24
39255,5/29/2004,2,I-O-L,24,6,6,24,495,FK-2,others,24
39256,5/29/2004,2,BF-COK,2.5,6,8.3,2.3,7,CCM-3,others,2.5
39270,5/29/2004,2,I-O-F,12.666667,6,18.4,12.4,15.3,OT-3,others,12.666667
39297,5/29/2004,2,I-O-F,0.416667,10.5,11.15,0.25,0.25,CCM-3,others,0.416667
39305,5/29/2004,2,I-O-F,1.416667,7.45,9.1,1.25,1.25,OT-1,others,1.416667
39328,5/28/2004,2,I-O-L,0.833333,6,6.5,0.5,0.5,others,CHAMBER-9,0.833333
39336,5/28/2004,2,I-O-L,0.25,6.4,6.55,0.15,0.15,MILL,others,0.25
39374,5/28/2004,2,I-O-L,1.333333,16,17.2,1.2,1.2,CCM-5,others,1.333333
39375,5/28/2004,2,I-O-L,4.416667,16.05,20.3,4.25,4.25,CCM-6,others,4.416667
39394,5/28/2004,2,I-O-L,7.75,10,17.45,7.45,7.45,others,TB STKR,7.75
39404,5/28/2004,2,I-O-L,10.5,9,19.3,10.3,10.3,others,CO-5,10.5
39411,5/28/2004,2,SMS-LS,0.666667,18.4,19.2,0.4,0.4,OT-3,others,0.666667
39418,5/28/2004,2,I-O-L,0.25,0,0,0.15,0.15,MILL,others,0.25
39426,5/28/2004,2,I-O-L,0.333333,0,0,0.2,0.2,MILL,others,0.333333
39427,5/28/2004,2,BF-DOL,0.333333,10.1,10.3,0.2,0.2,CONV-A,others,0.333333
39462,5/27/2004,2,BF-COK,0.666667,9,9.4,0.4,0.4,CONV-B,others,0.666667
39464,5/27/2004,2,I-O-L,0.75,6.3,7.15,0.45,0.45,CONV-B,others,0.75
39514,5/27/2004,2,BF-COK,0.083333,17.4,17.45,0.05,0.05,MILL,others,0.083333
39515,5/27/2004,2,I-O-L,0.25,0,0,0.15,0.15,MILL,others,0.25
39516,5/27/2004,2,I-O-L,8,0,0,8,8,PCM,M/C-1,8
39517,5/27/2004,2,I-O-F,0.75,0.05,0.5,0.45,0.45,CONV-C,others,0.75
39535,5/27/2004,2,I-O-L,5.666667,0.2,6,5.4,5.4,OT-3,others,5.666667
39558,5/27/2004,2,SMS-LS,0.75,3.15,4,0.45,0.45,OT-2,others,0.75
39562,5/27/2004,2,I-O-L,0.666667,5.2,6,0.4,0.4,CT-1,others,0.666667
39565,5/27/2004,2,I-O-F,0.333333,5.4,6,0.2,0.2,CT-2,others,0.333333
39571,5/27/2004,2,I-O-L,1.5,0,0,1.3,1.3,MILL,S-20,1.5
39574,5/26/2004,2,I-O-F,0.5,16.05,16.35,0.3,0.3,CONV-C,others,0.5
39575,5/26/2004,2,I-O-F,4.25,1.45,6,4.15,4.15,MILL,others,4.25
39576,5/26/2004,2,I-O-F,0.333333,22.5,23.1,0.2,0.2,CONV-B,others,0.333333
39577,5/26/2004,2,BF-DOL,0.333333,0,0,0.2,0.2,MILL,others,0.333333
39584,5/26/2004,2,I-O-F,0.166667,0,0,0.1,0.1,MILL,others,0.166667
39593,5/26/2004,2,BF-COK,8,0,0,8,8,PCM,M/C-3,8
39648,5/26/2004,2,I-O-F,5,0,5,5,5,BRC,others,5
39651,5/26/2004,2,SMS-LS,22,6,4,22,22,BAR MILL,others,22
39652,5/26/2004,2,I-O-L,1,0,0,1,1,BILLET MIL,F/C-2,1
39668,5/26/2004,2,I-O-L,0.25,0,0,0.15,0.15,MILL,LHS,0.25
39710,5/26/2004,2,I-O-L,0.75,0,0,0.45,0.45,MILL,others,0.75
39711,5/26/2004,2,I-O-F,0.416667,0,0,0.25,0.25,MILL,others,0.416667
39717,5/25/2004,2,I-O-F,1.25,10.45,12,1.15,1.15,CCM-1,others,1.25
39731,5/25/2004,2,I-O-L,0.166667,0,0,0.1,0.1,MILL,others,0.166667
39779,5/25/2004,2,I-O-L,24,6,6,24,1094.3,others,CHAMBER-1,24
39780,5/25/2004,2,I-O-L,3.416667,7.2,10.45,3.25,3.25,CCM-1,others,3.416667
39846,5/25/2004,2,I-O-L,4,2,6,4,4,LBSS-3,TR-2,4
39849,5/25/2004,2,SMS-LS,0.166667,22,22.1,0.1,0.1,MILL,others,0.166667
39850,5/25/2004,2,I-O-F,12,7,19,12,12,M/C-2,A-9,12
39852,5/25/2004,2,I-O-L,0.833333,1.1,2,0.5,0.5,CONV-B,others,0.833333
39860,5/25/2004,2,I-O-L,4,0,0,4,4,PCM,M/C-1,4
39897,5/24/2004,2,I-O-F,0.166667,0,0,0.1,0.1,MILL,LHS,0.166667
39906,5/24/2004,2,BF-DOL,2,0,0,2,2,MILL,others,2
39915,5/24/2004,2,I-O-F,0.25,0,0,0.15,0.15,MILL,others,0.25
39923,5/24/2004,2,I-O-F,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
39977,5/24/2004,2,SMS-DL,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
39993,5/24/2004,2,I-O-F,0.5,22.15,22.45,0.3,0.3,MILL,others,0.5
39995,5/24/2004,2,BF-COK,0.166667,0,0,0.1,0.1,MILL,others,0.166667
40000,5/23/2004,2,BF-COK,4.5,1.3,6,4.3,4.3,CCM-3,others,4.5
40022,5/23/2004,2,I-O-F,0.833333,0.4,1.3,0.5,0.5,CCM-3,others,0.833333
40023,5/23/2004,2,I-O-F,24,6,6,24,221,others,CHAMBER-11,24
40025,5/23/2004,2,I-O-L,6.833333,6,12.5,6.5,10.5,CCM-3,others,6.833333
40032,5/23/2004,2,I-O-F,24,6,6,24,71.3,others,F/C-2,24
40047,5/23/2004,2,BF-DOL,24,6,6,24,471,FK-2,others,24
40048,5/23/2004,2,I-O-F,24,6,6,24,6956.1,others,PAC-1,24
40075,5/23/2004,2,I-O-F,2.5,23,1.3,2.3,2.3,others,CO-95,2.5
40117,5/23/2004,2,I-O-F,9.583333,12,21.35,9.35,9.35,others,DE-3,9.583333
40147,5/22/2004,2,I-O-F,0.3,14.1,14.28,0.18,0.18,CONV-B,others,0.3
40148,5/22/2004,2,I-O-L,1,15.4,16.4,1,1,CONV-A,others,1
40154,5/22/2004,2,BF-COK,0.25,14.15,14.3,0.15,0.15,CONV-A,others,0.25
40174,5/22/2004,2,I-O-F,8,0,0,8,8,PCM,M/C-1,8
40188,5/22/2004,2,I-O-F,1.5,21.45,23.15,1.3,1.3,OT-3,others,1.5
40227,5/22/2004,2,I-O-L,0.083333,1.15,1.2,0.05,0.05,OT-2,others,0.083333
40277,5/22/2004,2,BF-DOL,1,22.15,23.15,1,1,CONV-C,others,1
40340,5/21/2004,2,I-O-L,8.5,9,17.3,8.3,8.3,OT-1,others,8.5
40342,5/21/2004,2,I-O-F,4.166667,7.1,11.2,4.1,4.1,OT-3,others,4.166667
40346,5/21/2004,2,SMS-LS,0.5,11.2,11.5,0.3,0.3,OT-3,others,0.5
40351,5/21/2004,2,I-O-L,1.5,11.45,13.15,1.3,1.3,CT-2,others,1.5
40353,5/21/2004,2,I-O-F,0.5,11,11.3,0.3,0.3,CT-1,others,0.5
40354,5/21/2004,2,I-O-F,4,0,0,4,4,BILLET MIL,F/C-2,4
40355,5/21/2004,2,I-O-L,0.75,0,0,0.45,0.45,MILL,LHS,0.75
40357,5/21/2004,2,BF-DOL,8.75,10.15,19,8.45,8.45,others,"CO-69,66",8.75
40358,5/21/2004,2,BF-DOL,0.166667,0,0,0.1,0.1,MILL,others,0.166667
40384,5/21/2004,2,I-O-F,1.75,15.15,17,1.45,1.45,CCM-4,others,1.75
40408,5/21/2004,2,BF-DOL,0.333333,22,22.4,0.4,0.4,BAR MILL,LINE-1,0.333333
40435,5/20/2004,2,BF-COK,0.333333,22,22.2,0.2,0.2,MILL,others,0.333333
40448,5/20/2004,2,I-O-L,2,0,0,2,2,PCM,M/C-4,2
40464,5/20/2004,2,I-O-L,8,0,0,8,8,PCM,M/C-3,8
40465,5/20/2004,2,I-O-F,4,0,0,4,4,PCM,M/C-3,4
40466,5/20/2004,2,BF-DOL,2,0,0,2,2,PCM,M/C-2,2
40487,5/20/2004,2,BF-DOL,4,0,0,4,4,PCM,M/C-3,4
40490,5/20/2004,2,I-O-F,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
40491,5/20/2004,2,I-O-F,0.25,0,0,0.15,0.15,MILL,others,0.25
40492,5/20/2004,2,I-O-F,0.291667,14.3,15.4,1.1,1.1,MILL,LINE-1,0.291667
40493,5/20/2004,2,I-O-F,0.25,0,0,0.15,0.15,MILL,others,0.25
40521,5/20/2004,2,BF-COK,16,0,0,16,16,TBDB PLANT,others,16
40535,5/20/2004,2,BF-COK,0.333333,14.1,14.3,0.2,0.2,MILL,others,0.333333
40548,5/20/2004,2,BF-DOL,0.416667,0,0,0.25,0.25,MILL,others,0.416667
40574,5/19/2004,2,I-O-F,1.333333,6.1,7.3,1.2,1.2,CONV-B,others,1.333333
40575,5/19/2004,2,I-O-L,1,15.3,16.3,1,1,CCM-3,others,1
40582,5/19/2004,2,I-O-F,4.75,10.3,15.15,4.45,4.45,CCM-4,others,4.75
40601,5/19/2004,2,BF-COK,5,0,0,5,5,PCM,M/C-3,5
40603,5/19/2004,2,BF-COK,4,9.4,13.4,4,4,MILL,others,4
40605,5/19/2004,2,BF-COK,0.25,10,10.15,0.15,0.15,M/C-2,others,0.25
40606,5/19/2004,2,I-O-F,4.583333,15.35,20.1,4.35,4.35,CT-1,others,4.583333
40607,5/19/2004,2,I-O-F,0.25,12,12.15,0.15,0.15,M/C-1,others,0.25
40621,5/19/2004,2,BF-DOL,0.25,6.45,7,0.15,0.15,M/C-1,others,0.25
40622,5/19/2004,2,I-O-F,3.75,10.15,14,3.45,3.45,others,CO-24,3.75
40660,5/19/2004,2,BF-COK,1.25,13.3,14.45,1.15,1.15,OT-2,others,1.25
40678,5/18/2004,2,BF-DOL,0.166667,0,0,0.1,0.1,MILL,RHS,0.166667
40679,5/18/2004,2,I-O-L,0.333333,19.2,20,0.4,0.4,BAR MILL,LINE-1,0.333333
40697,5/18/2004,2,I-O-F,0.5,0,0,0.3,0.3,MILL,others,0.5
40811,5/18/2004,2,I-O-F,0.5,0,0,0.3,0.3,CT-2,CC-13,0.5
40827,5/17/2004,2,I-O-F,0.333333,16,16.4,0.4,0.4,BAR MILL,LINE-2,0.333333
40829,5/17/2004,2,I-O-F,0.083333,17.4,17.5,0.1,0.1,MILL,"LINE-1,2",0.083333
40838,5/17/2004,2,BF-COK,0.333333,2,2.4,0.4,0.4,BAR MILL,LINE-1,0.333333
40863,5/17/2004,2,BF-DOL,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
40865,5/17/2004,2,BF-COK,0.333333,0,0,0.2,0.2,MILL,RHS,0.333333
40872,5/17/2004,2,I-O-L,0.333333,14.3,14.5,0.2,0.2,CONV-C,others,0.333333
40873,5/17/2004,2,I-O-L,0.5,8.2,8.5,0.3,0.3,CONV-C,others,0.5
40874,5/17/2004,2,I-O-L,0.416667,18.3,18.55,0.25,0.25,CONV-A,others,0.416667
40875,5/17/2004,2,BF-COK,1,5,6,1,1,OT-1,others,1
40893,5/17/2004,2,I-O-L,0.583333,4.55,5.3,0.35,0.35,OT-2,others,0.583333
40894,5/17/2004,2,I-O-L,1,22.2,23.2,1,1,CONV-B,LANCE,1
40895,5/17/2004,2,I-O-F,1,5,6,1,1,CT-1,others,1
40932,5/17/2004,2,I-O-F,0.333333,16.3,16.5,0.2,0.2,CONV-A,others,0.333333
40933,5/17/2004,2,SMS-DL,3.833333,21.25,1.15,3.5,3.5,BRC,others,3.833333
40935,5/17/2004,2,SMS-DL,0.5,14.3,15,0.3,0.3,CONV-A,others,0.5
40962,5/16/2004,2,I-O-F,0.25,16.45,17,0.15,0.15,M/C-1,OK-17,0.25
40970,5/16/2004,2,I-O-F,0.583333,11.45,12.2,0.35,0.35,F/C-1,others,0.583333
40974,5/16/2004,2,SMS-LS,1.333333,6.2,7.4,1.2,1.2,CONV-A,others,1.333333
40988,5/16/2004,2,I-O-F,2,10,14,4,4,BAR MILL,LINE-2,2
40994,5/16/2004,2,I-O-F,2,6,10,4,4,BAR MILL,LINE-1,2
40996,5/16/2004,2,I-O-F,2,6,8,2,2,MILL,others,2
40998,5/16/2004,2,I-O-F,4,6,10,4,12,PCM,M/C-3,4
41005,5/16/2004,2,I-O-F,24,6,6,24,156,others,H-36,24
41018,5/16/2004,2,I-O-F,6,0,0,6,6,PCM,M/C-1,6
41020,5/16/2004,2,I-O-L,24,6,6,24,447,FK-2,others,24
41049,5/16/2004,2,BF-COK,2,0,0,2,2,PCM,M/C-3,2
41070,5/16/2004,2,BF-LS,1.5,0,0,1.3,1.3,OT-3,TB STKR,1.5
41074,5/16/2004,2,I-O-F,16,6,22,16,26,PCM,M/C-2,16
41076,5/16/2004,2,I-O-F,1,6,7,1,9,PCM,M/C-4,1
41096,5/15/2004,2,I-O-L,24,6,6,24,1046.3,others,CHAMBER-1,24
41098,5/15/2004,2,I-O-L,3.916667,6,9.55,3.55,4.25,OT-1,others,3.916667
41099,5/15/2004,2,I-O-F,15,7,22,15,15,PCM,M/C-4,15
41100,5/15/2004,2,I-O-F,4,0,0,4,4,BILLET MIL,F/C-2,4
41113,5/15/2004,2,I-O-F,1.333333,16.4,18,1.2,1.2,OT-3,others,1.333333
41120,5/15/2004,2,I-O-F,0.75,18.3,19.15,0.45,0.45,OT-2,others,0.75
41122,5/15/2004,2,I-O-L,1.25,17.45,19,1.15,1.15,OT-1,TB STKR,1.25
41124,5/15/2004,2,SMS-LS,0.166667,0,0,0.1,0.1,MILL,others,0.166667
41125,5/15/2004,2,BF-DOL,1.25,9.55,11.1,1.15,1.15,OT-1,others,1.25
41129,5/15/2004,2,I-O-L,4,2,6,4,4,CCM-3,others,4
41132,5/15/2004,2,I-O-L,1.083333,8.1,9.15,1.05,1.05,OT-2,others,1.083333
41161,5/15/2004,2,I-O-F,0.166667,0,0,0.1,0.1,MILL,LHS,0.166667
41171,5/15/2004,2,I-O-L,2,0,0,2,2,PCM,M/C-1,2
